anime_id,name,genre,type,episodes,rating,members,user_rating,count
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,7.13,3875,5.28,144
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",TV,37,7.13,883,4.67,18
4094,Batman: Gotham Knight,"Action, Adventure, Martial Arts",OVA,6,7.12,15958,5.81,955
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e","Drama, Romance, Sci-Fi, Shoujo",Movie,1,7.12,880,4.2,15
2124,Code Geass: Hangyaku no Lelouch Recaps,"Action, Mecha, Military, School, Super Power",Special,2,7.12,23194,4.81,1310
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Horror, Mystery",OVA,4,7.12,126699,5.76,4428
5071,Croket!,"Action, Adventure, Comedy, Fantasy",TV,52,7.12,310,5.75,4
10418,Deadman Wonderland OVA,"Action, Horror, Sci-Fi",OVA,1,7.12,78878,5.33,4014
3561,Dennou Boukenki Webdiver,"Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.12,876,5.26,23
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,"Comedy, Seinen",OVA,2,7.12,4122,5.2,91
507,Gravitation: Lyrics of Love,"Comedy, Romance, Shoujo, Shounen Ai",OVA,2,7.12,22015,5.22,1542
24457,Houkago no Ouji-sama,"Comedy, School, Shounen, Sports",Special,5,7.13,1199,2.13,15
18097,Inazuma Eleven Go: Galaxy,"Shounen, Sports, Super Power",TV,43,7.11,9258,4.91,190
358,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",OVA,6,7.12,18254,5.74,865
9041,IS: Infinite Stratos,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,7.12,254543,5.86,10608
10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.12,56577,5.39,2990
4082,Kaibutsu Oujo: Konsui Oujo,"Comedy, Horror, Supernatural",Special,1,7.12,7362,4.96,432
33490,Kaitou Joker 4th Season,"Adventure, Comedy, Mystery, Shounen",TV,Unknown,7.12,1178,,0
968,Kakutou Bijin Wulong: Rebirth,"Action, Comedy, Martial Arts, School, Shounen",TV,25,7.12,1895,4.57,49
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,"Comedy, School",OVA,1,7.12,7171,4.83,276
5834,Kyojin no Hoshi,"Drama, Sports",TV,182,7.12,729,4.33,6
30896,Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation,Comedy,Special,1,7.13,1733,3.03,29
6182,Maihime,"Drama, Historical, Romance",OVA,1,7.12,1120,5.4,45
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,"Mecha, Military, Sci-Fi, Space",OVA,3,7.12,7862,5.43,356
1137,Mushrambo,"Adventure, Drama, Fantasy, Sci-Fi, Shounen",TV,32,7.12,8722,5.33,488
2084,NG Knight Ramune &amp; 40,"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,38,7.12,1056,5.54,28
6219,Nijiiro Hotaru: Eien no Natsuyasumi,"Fantasy, Romance, Slice of Life",Movie,1,7.12,3523,6.41,68
32553,Nisekoi: OVA,"Comedy, Harem, Romance, School, Shounen",OVA,2,7.12,17022,5.27,277
2570,Ochame na Futago: Claire Gakuin Monogatari,"Comedy, Historical, Kids, School, Shoujo, Slice of Life",TV,26,7.12,1228,5.29,59
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,"Comedy, Ecchi, School, Sports",OVA,1,7.12,10122,5.57,464
9716,Rurouni Kenshin: Review Special,"Action, Comedy, Samurai, Shounen",Special,1,7.12,3323,4.05,118
10592,Scryed Alteration I: Tao,"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.13,3108,5.0,46
31229,Servamp,"Action, Comedy, Drama, Josei, Supernatural, Vampire",TV,12,7.12,73126,5.16,745
6344,Shikabane Hime: Kuro Special,"Action, Adventure, Drama, Horror, Supernatural",Special,1,7.12,9558,5.11,466
3332,Stop!! Hibari-kun!,Comedy,TV,35,7.12,1355,2.12,8
3574,Switch,"Action, Mystery, Police",OVA,2,7.12,17871,5.41,682
9673,Ura Tegamibachi,Comedy,Special,25,7.12,3326,3.69,48
5298,Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s,"Fantasy, Game, Sci-Fi",Special,1,7.12,5176,4.87,239
4651,Yume no Crayon Oukoku,"Adventure, Comedy, Fantasy, Shoujo",TV,70,7.12,686,4.0,16
2810,Anime Himitsu no Hanazono,"Drama, Historical, Kids, Shoujo",TV,39,7.11,2188,5.47,109
659,Azumanga Daioh: Gekijou Tanpen,"Comedy, School, Slice of Life",Special,1,7.11,28941,5.51,1805
27727,Binan Koukou Chikyuu Bouei-bu LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.11,45873,5.2,950
9348,Chibi Maruko-chan: Watashi no Suki na Uta,"Comedy, Slice of Life",Movie,1,7.11,401,4.56,9
18745,Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,"Comedy, Josei, Slice of Life",OVA,1,7.11,18659,5.43,699
9200,Dae Jang Geum: Jang Geum&#039;s Dream 2,"Adventure, Comedy, Historical",TV,26,7.11,452,4.4,10
1826,Deltora Quest,"Adventure, Fantasy, Kids",TV,65,7.11,10591,5.12,222
3312,Dr. Slump,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,74,7.11,8735,4.72,316
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,"Action, Adventure, Comedy, Demons, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.11,54947,5.04,3460
30925,Gatchaman Crowds Insight: Inbound,"Adventure, Sci-Fi",ONA,1,7.11,14786,4.96,623
10947,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,7.11,3444,4.93,90
32607,Gi(a)rlish Number,Slice of Life,TV,12,7.11,35072,,0
10504,Gosick Recap,"Historical, Mystery, Shounen",Special,1,7.11,8792,4.45,303
14653,Hayate no Gotoku! Can&#039;t Take My Eyes Off You,"Comedy, Harem, Parody, Shounen",TV,12,7.11,31435,5.64,1248
6554,Kawa no Hikari,"Adventure, Kids",Special,1,7.11,806,5.75,24
2157,Koutetsushin Jeeg,"Mecha, Sci-Fi",TV,13,7.11,3627,5.42,119
31233,Lu Shidai,"Action, Adventure, Comedy, Game, Parody",ONA,14,7.11,1762,4.95,19
1421,Lupin III: Hemingway Paper no Nazo,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.11,2819,4.96,108
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,"Action, Adventure, Comedy, Shounen",Special,1,7.11,2083,5.7,63
157,Mahou Sensei Negima!,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",TV,26,7.11,76253,5.49,3541
796,Mahoujin Guru Guru Movie,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.11,826,4.72,39
3837,Mashin Eiyuuden Wataru,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,45,7.11,956,5.79,19
521,Mermaid Melody Pichi Pichi Pitch,"Adventure, Comedy, Magic, Romance, Shoujo",TV,52,7.11,32296,5.13,1273
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,"Comedy, Game, Parody, Seinen",OVA,3,7.11,8682,6.17,346
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,7.11,25174,4.45,1337
3424,Porphy no Nagai Tabi,"Drama, Historical, Kids, Slice of Life",TV,52,7.11,1335,5.4,15
941,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",TV,12,7.11,17273,5.76,592
2713,Rockman.EXE Beast+,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,26,7.11,3224,5.3,101
11487,Sekiranun Graffiti,Music,Music,1,7.11,4014,5.03,184
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,12,7.11,172321,5.59,4404
32105,Sousei no Onmyouji,"Action, Fantasy, Shounen, Supernatural",TV,50,7.11,128869,,0
1857,Taiyou no Mokushiroku: A Spirit of the Sun,"Drama, Sci-Fi",Special,2,7.11,1433,5.53,47
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,"Drama, Historical, Military, Supernatural",Movie,1,7.11,4812,5.95,131
20969,Tezuka Osamu no Buddha: Owarinaki Tabi,"Drama, Historical, Supernatural",Movie,1,7.11,1468,5.95,20
27509,Toaru Majutsu no Index 10th Anniversary PV,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,7.11,5052,4.46,132
5955,Toaru Majutsu no Index-tan,"Comedy, Parody",Special,2,7.11,32949,5.03,1879
3754,Tongari Boushi no Memole,"Fantasy, Magic, Shoujo",TV,50,7.11,1009,5.44,45
3072,Uchuu Senkan Yamato: Kanketsu-hen,"Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,7.11,1609,4.95,39
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,"Comedy, Magic, Romance, Sci-Fi",OVA,6,7.11,4764,5.45,258
15933,Vassalord.,"Action, Comedy, Fantasy, Mystery, Shounen Ai, Supernatural, Vampire",OVA,1,7.11,15114,5.35,630
5342,Asura Cryin&#039;,"Action, Mecha, Supernatural",TV,13,7.1,68608,5.58,3033
596,Chobits: Chibits,"Comedy, Romance",Special,1,7.1,35513,5.31,2422
1953,Code Geass: Hangyaku no Lelouch Picture Drama,"Comedy, School, Slice of Life",Special,9,7.1,33004,5.22,1760
930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",TV,39,7.1,5517,5.11,80
859,Digimon Savers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,48,7.1,41021,5.28,1758
3032,Digimon Tamers: Boukensha-tachi no Tatakai,"Adventure, Drama, Sci-Fi, Shounen",Movie,1,7.1,12676,5.01,698
2630,Doraemon Meets Hattori the Ninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,7.1,729,3.61,23
116,El Hazard: The Wanderers,"Adventure, Comedy, Fantasy, Romance",TV,26,7.1,9289,5.39,424
18001,Freezing Vibration,"Action, Drama, Ecchi, Harem, Martial Arts, Military, Romance, Sci-Fi, Seinen",TV,12,7.1,79298,5.53,2881
13411,Guilty Crown: Lost Christmas,"Action, Drama, Sci-Fi, Super Power",OVA,1,7.1,51604,5.04,2493
2389,Kagaku Ninja-tai Gatchaman,"Action, Adventure, Sci-Fi, Shounen",TV,105,7.1,4802,5.18,153
33740,Katekyo Hitman Reborn! x ēlDLIVE Special,"Shounen, Super Power",Special,1,7.1,4371,5.02,48
11355,"Kono Danshi, Uchuujin to Tatakaemasu.","Action, Fantasy, Shounen Ai, Super Power, Supernatural",OVA,1,7.1,12732,5.11,398
1184,Lost Universe,"Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",TV,26,7.1,9293,5.4,368
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no you ni...,"Comedy, Drama, Romance",Special,1,7.1,1672,5.55,47
3313,Montana Jones,"Adventure, Comedy",TV,52,7.1,784,3.83,36
8234,Muumin,"Adventure, Comedy, Fantasy, Slice of Life",TV,65,7.1,2090,4.2,101
1869,Nana Recaps,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",Special,3,7.1,11447,4.99,685
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",TV,26,7.1,10591,5.75,228
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",Movie,1,7.1,45203,5.02,2710
4026,Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi,"Action, Adventure, Fantasy, Kids",Movie,1,7.1,32654,4.97,1819
6749,Prince of Tennis: The Band of Princes Film Kick the Future,"Action, Music",Music,1,7.1,3826,4.19,178
10824,Ranma ½: DoCo Music Video,"Comedy, Martial Arts, Music, Slice of Life",OVA,1,7.1,1775,3.65,57
169,Shingetsutan Tsukihime,"Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire",TV,12,7.1,90713,5.97,4170
342,Starship Operators,"Drama, Military, Sci-Fi, Space",TV,13,7.1,9704,5.47,325
174,Tenjou Tenge,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,24,7.1,103449,5.76,5150
5895,Tistou Midori no Oyayubi,"Historical, Magic",Movie,1,7.1,332,6.5,4
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,"Comedy, Romance, Sci-Fi",TV,12,7.1,6249,5.51,336
4415,World Destruction: Sekai Bokumetsu no Rokunin,"Adventure, Fantasy",TV,13,7.1,34732,5.7,1627
1028,Arete Hime,"Fantasy, Magic",Movie,1,7.09,6042,5.67,171
33254,Arslan Senki (TV) OVA,"Adventure, Fantasy, Historical, Shounen",OVA,2,7.08,9823,5.62,58
3620,Blue Seed Omake,"Comedy, Parody",Special,14,7.09,1952,5.41,112
1014,Chicchana Yukitsukai Sugar Specials,"Comedy, Magic, Shoujo, Slice of Life",Special,2,7.09,3902,4.84,169
1311,Chobits Recap,"Comedy, Drama, Ecchi, Romance, Sci-Fi",Special,1,7.09,29986,5.03,2057
4646,Cobra The Animation: The Psycho-Gun,"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,7.09,2843,5.4,120
5031,Cobra The Animation: Time Drive,"Action, Adventure, Sci-Fi, Space",OVA,2,7.09,2155,5.57,95
933,Dai Mahou Touge,"Comedy, Magic, Supernatural",OVA,4,7.09,19555,5.85,757
32494,Days (TV),"School, Shounen, Sports",TV,24,7.09,49219,,0
7643,Domo-kun,"Comedy, Kids, Slice of Life",TV,Unknown,7.09,1167,,0
892,Dragon Ball Movie 3: Makafushigi Daibouken,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.09,25740,4.67,1588
899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.09,55789,4.91,3557
5072,Dragonaut: The Resonance Special,"Action, Mecha, Romance, Sci-Fi, Space",Special,1,7.09,6311,5.1,357
13163,Furusato Saisei: Nihon no Mukashibanashi,"Historical, Kids, Supernatural",TV,Unknown,7.09,6820,,0
12225,Galaxy Angel S,"Comedy, Sci-Fi",Special,1,7.09,1205,3.86,37
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,"Action, Adventure, Drama, Sci-Fi, Space",TV,24,7.09,2072,5.22,46
21431,Gokukoku no Brynhildr,"Drama, Mystery, Sci-Fi, Seinen",TV,13,7.09,159899,5.77,5308
31368,Grisaia no Rakuen Specials,Ecchi,Special,5,7.09,15055,5.03,388
32700,Heart Realize,Music,Music,1,7.09,1626,5.23,30
24261,Hitsugi no Chaika OVA,"Action, Adventure, Comedy, Fantasy, Shounen",OVA,1,7.09,20605,5.14,676
3807,Honoo no Alpenrose: Judy &amp; Randy,"Drama, Historical, Romance, Shoujo",TV,20,7.09,979,4.95,21
3811,Hoshi no Oujisama Petit Prince,Adventure,TV,39,7.09,736,4.72,25
10934,Itsuka Tenma no Kuro Usagi OVA,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",OVA,1,7.09,13397,5.17,697
598,Jinzou Ningen Kikaider The Animation,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,13,7.09,5881,5.55,282
31670,Kaitou Joker 3rd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.09,1880,4.21,38
1457,Key the Metal Idol,"Action, Drama, Mecha, Music, Sci-Fi",OVA,15,7.09,7949,5.25,188
1573,Kishin Douji Zenki,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",TV,51,7.09,5936,5.57,219
7593,Kiss x Sis (TV),"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12,7.09,215361,5.75,9357
4786,Kodomo no Jikan Recap,"Comedy, Ecchi, School",OVA,1,7.09,8228,5.05,430
17635,Koitabi: True Tours Nanto,Romance,Special,6,7.09,7452,5.87,221
10720,Korekuraide Utau,Music,Music,1,7.09,1395,6.0,46
3653,Kurogane no Linebarrels,"Action, Mecha, Sci-Fi",TV,24,7.09,30225,5.67,1242
1435,Lupin III: Lupin vs. Fukusei-ningen,"Action, Adventure, Comedy, Mystery, Shounen",Movie,1,7.09,4969,5.67,250
3654,Macademi Wasshoi!,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",TV,12,7.09,29401,5.42,1379
4202,Mokke Specials,"Mystery, Slice of Life, Supernatural",Special,2,7.09,1331,6.17,46
4051,Net Ghost Pipopa,"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51,7.09,913,4.79,19
621,Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire",TV,12,7.09,11143,5.56,445
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,7.09,34903,5.0,1646
607,Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy",TV,39,7.09,3847,5.03,80
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Fantasy,Movie,1,7.09,809,5.23,31
1104,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,7.09,4865,5.73,241
5307,Sora wo Kakeru Shoujo,"Adventure, Comedy, Sci-Fi, Space",TV,26,7.09,17574,5.32,495
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.09,2874,4.7,94
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,"Mecha, Music",Music,7,7.09,13361,4.95,635
21781,Tsubasa to Hotaru,"Romance, School, Shoujo",Special,1,7.09,6651,5.24,200
689,Uta Kata Special,"Drama, Magic",Special,1,7.09,4385,5.55,248
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,"Comedy, Kids, Supernatural",Movie,1,7.1,560,5.5,6
311,Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,26,7.08,3945,4.96,81
3829,Anne no Nikki,"Drama, Historical",Movie,1,7.08,3159,5.79,72
14913,Battle Spirits: Sword Eyes,"Action, Shounen",TV,29,7.09,987,2.45,11
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,"Romance, School, Shoujo Ai",ONA,7,7.08,43338,5.54,1789
21729,Cardfight!! Vanguard: Legion Mate-hen,"Action, Adventure, Demons, Game, Shounen",TV,33,7.08,5900,5.04,144
1049,Cello Hiki no Gauche (1982),"Drama, Fantasy, Kids, Music",Movie,1,7.08,6524,5.83,172
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama,"Comedy, Ecchi, Military",Special,1,7.08,2188,5.25,20
3116,Dash! Yonkurou,"Action, Kids, Shounen, Sports",TV,25,7.08,895,4.74,42
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2,7.08,21043,4.62,1265
1631,Eureka Seven: Navigation ray=out,"Mecha, Sci-Fi",Special,1,7.08,8630,4.74,452
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,"Comedy, Ecchi, Magic",Special,5,7.08,9949,4.69,204
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,"Horror, Mystery, Supernatural",Special,1,7.08,2601,5.59,90
5534,Hai! Akko Desu,"Romance, Slice of Life",TV,164,7.08,296,1.67,6
4876,Hashire Melos!,"Action, Adventure, Historical",Movie,1,7.08,1932,5.64,25
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.08,27030,5.25,1172
5039,Kurozuka,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12,7.08,52145,5.87,1731
1438,Lupin III: Lupin Ansatsu Shirei,"Action, Adventure, Comedy, Shounen",Special,1,7.08,3006,4.68,134
2017,Mermaid&#039;s Scar,"Drama, Fantasy, Horror, Mystery",OVA,1,7.08,3552,5.08,148
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1,7.08,5123,4.87,173
162,Pita Ten,"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26,7.08,16047,5.54,685
21027,Saibi,"Drama, Psychological, Thriller",Movie,1,7.08,1747,6.12,17
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,"Fantasy, Kids",Movie,1,7.08,926,5.49,37
8767,Shin Tenchi Muyou! Specials,"Comedy, Romance, Sci-Fi, Shounen",Special,6,7.08,2233,3.92,79
30375,Starmyu,"Music, School, Slice of Life",TV,12,7.08,21032,5.01,375
33033,Starmyu OVA,"Music, School, Slice of Life",OVA,2,7.08,2447,7.0,1
1584,Stratos 4 Advance Kanketsu-hen,"Comedy, Military, Sci-Fi",OVA,2,7.08,1876,5.87,87
1568,Sumomomo Momomo: Chijou Saikyou no Yome,"Comedy, Martial Arts, Romance",TV,22,7.08,31385,5.54,1421
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,"Comedy, Ecchi, Martial Arts, Romance",Special,2,7.08,7082,5.27,471
2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",Movie,1,7.08,1109,4.78,37
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.08,2553,5.01,100
1843,Yomigaeru Sora: Rescue Wings Special,"Drama, Military, Seinen",Special,1,7.08,1843,5.97,96
9331,Yumekui Merry,"Action, Shounen, Supernatural",TV,13,7.08,89183,5.65,3576
2706,Bakusou Kyoudai Let&#039;s &amp; Go WGP,"Cars, Shounen, Sports",TV,51,7.07,2378,5.32,111
579,Battle Programmer Shirase,"Comedy, Ecchi, Sci-Fi",TV,15,7.07,22292,5.63,1097
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",TV,8,7.07,198991,5.74,7594
3407,Blassreiter,"Action, Sci-Fi",TV,24,7.07,55444,5.63,1673
31105,Buddy Complex: Daremo Shiranai Ashita e,"Action, Mecha, Sci-Fi",ONA,1,7.07,987,6.12,17
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,"Action, Game, Shounen",TV,26,7.07,3060,5.03,58
12255,Carnival Phantasm: Illya-jou,"Comedy, Parody",Special,1,7.07,19277,5.44,1108
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1999,4.77,79
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1346,3.71,52
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280,4.71,774
127,Gate Keepers,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.07,14582,5.56,605
2165,Gegege no Kitarou (2007),"Comedy, Fantasy, Horror",TV,100,7.07,1656,4.6,20
3579,Getter Robo,"Action, Mecha, Sci-Fi, Shounen",TV,51,7.07,2938,4.95,38
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3,7.07,3121,4.26,72
5217,Goal FH: Field Hunter,"Action, Sports",TV,39,7.07,737,4.7,33
30533,Gundam Build Fighters Try: Island Wars,"Action, Mecha, Sci-Fi",OVA,1,7.07,3569,5.46,125
25087,Ie Naki Ko Remi Specials (2001),"Adventure, Drama, Slice of Life",Special,2,7.07,313,4.5,4
4205,Kimikiss Pure Rouge Special,"Romance, School",Special,1,7.07,9144,5.52,568
6293,Koukou Butouden Crows,"Action, School, Shounen",OVA,2,7.07,1509,5.5,40
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,"Comedy, Ecchi, School, Seinen",Special,1,7.07,4623,5.24,250
1399,Macross 7 Encore,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616,5.46,271
632,Mahoromatic End Year Special,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.07,4783,4.71,279
2751,Miyori no Mori,"Drama, Fantasy, Slice of Life",Special,1,7.07,6273,5.59,180
31138,Overlord: Ple Ple Pleiades,"Action, Comedy, Fantasy, Magic",Special,8,7.07,25625,5.38,806
6902,Saikyou Bushouden: Sangoku Engi,Historical,TV,52,7.07,1363,2.5,4
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,"Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217,5.25,486
5203,Shin Maple Town Monogatari: Palm Town-hen,"Fantasy, Slice of Life",TV,44,7.07,589,4.23,35
4810,Shinzou Ningen Casshern,Action,TV,35,7.07,2822,5.09,44
2415,Super Fishing Grander Musashi,"Adventure, Sports",TV,25,7.07,1920,5.02,86
1208,Tatsu no Ko Tarou,"Adventure, Demons, Fantasy, Historical",Movie,1,7.07,1850,6.12,86
2097,Tokumu Sentai Shinesman,"Action, Comedy, Sci-Fi",OVA,2,7.07,1588,6.57,89
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"Fantasy, Magic",OVA,2,7.07,18305,5.13,348
1892,YAT Anshin! Uchuu Ryokou 2,"Adventure, Comedy, Sci-Fi, Shounen",TV,25,7.07,486,4.89,28
15489,Yu☆Gi☆Oh! Zexal Second,"Action, Fantasy, Game, Shounen",TV,73,7.07,11293,5.36,272
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Comedy, Ecchi, Fantasy, Romance",TV,12,7.07,115338,5.64,3904
7669,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,"Comedy, Fantasy, School",OVA,1,7.06,14351,5.77,782
873,.hack//Roots,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480,5.53,2104
9776,A-Channel,"Comedy, School, Seinen, Slice of Life",TV,12,7.06,58564,5.55,2155
8,Beet the Vandel Buster,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.06,9848,5.11,413
13145,Cardfight!! Vanguard: Asia Circuit-hen,"Action, Adventure, Demons, Game, Shounen",TV,39,7.06,11031,5.13,401
30903,Children Record,Music,Music,2,7.06,745,4.0,12
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",TV,13,7.06,101266,5.75,3504
1151,Dominion,"Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850,5.67,379
9314,Fractale,"Adventure, Fantasy, Sci-Fi",TV,11,7.06,55100,5.9,2128
11809,gdgd Fairies,Comedy,TV,12,7.06,2284,5.06,48
5688,Gegege no Kitarou (1968),"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,65,7.06,1276,3.87,23
